Date,precip,Dry_PET,Dry_runoff,Elder_PET,Elder_runoff
11/11/16,6.661467203,1.405351002,0.353253059,1.552388291,2.319337635
11/12/16,3.751194521,1.427882539,2.7132415,1.491451795,2.441655031
11/13/16,0,1.65856354,0.943471275,1.62789379,2.093928476
11/14/16,0,1.632486957,0.638565763,1.52053855,1.940123434
11/15/16,12.75128551,1.090373331,2.997846397,1.100084884,2.084542735
11/16/16,0,0.991110787,1.787000211,1.147500382,1.971611081
11/17/16,0,1.291380896,1.078306446,1.200425247,1.873514952
11/18/16,7.301835452,1.207906552,0.803560349,1.450644124,1.804938491
11/19/16,30.49597252,0.944712895,29.7421853,0.950323138,3.241410969
11/20/16,15.07032876,0.913852168,23.49947999,1.051274614,5.490809698
11/21/16,0,1.006093015,7.366421237,1.177831608,5.755124267
11/22/16,20.85231013,0.918550247,14.67044955,0.95800153,5.164125368
11/23/16,0,0.914548671,19.97743926,0.999001762,5.18970908
11/24/16,0,1.00236127,5.845200408,0.986124325,4.717091621
11/25/16,9.278622278,0.654983548,5.2708255,0.838476827,4.633982401
11/26/16,73.84421318,0.673604875,50.5103253,0.842431341,8.161507078
11/27/16,5.125043779,0.794215031,28.42810636,0.817559463,13.75086705
11/28/16,0,0.927763754,15.55248668,0.963299125,11.12558455
11/29/16,0,1.170915204,5.71184481,0.972095875,8.722380777
11/30/16,0,0.839465864,3.820153093,0.955245839,7.169948987
12/1/16,0,1.048350377,2.239810439,1.010611899,5.991584379
12/2/16,0,1.214556623,1.446373776,1.087293927,5.108870604
12/3/16,0,1.274463534,1.021838559,1.00540661,4.466855663
12/4/16,0,0.973395586,0.772016937,1.028556729,3.945341522
12/5/16,0,-0.796351678,0.724483339,0.765066554,3.597160818
12/6/16,0,0.778921609,0.574473181,0.866121708,3.266994681
12/7/16,11.28158903,0.496029948,6.148995812,0.69392084,3.125451656
12/8/16,23.85228237,0.730258341,22.37363454,0.639625238,4.217376619
12/9/16,56.36795397,0.578719644,25.99211,0.709222129,5.939205891
12/10/16,89.9838503,0.999747156,113.0266111,1.022681706,38.18845958
12/11/16,0,0.636735848,13.15294591,0.716994482,23.83221225
12/12/16,0,0.916207368,5.041737194,0.900247223,14.42300719
12/13/16,12.84520283,0.615063469,4.060754013,0.665148297,10.04395362
12/14/16,61.64481188,0.651985954,42.84499889,0.781616658,12.52254608
12/15/16,114.9681653,0.963911427,108.4099795,1.050142591,52.40422357
12/16/16,0,0.638253544,17.85766791,0.797788149,31.6980685
12/17/16,0,0.743515601,5.970700828,0.787861541,21.52059515
12/18/16,0,0.991337404,3.028813679,0.608090408,13.87863423
12/19/16,0,0.956055174,1.946522185,0.672604247,10.20744717
12/20/16,0,1.169204406,1.388535578,0.864647233,8.161809844
12/21/16,0,1.184939023,1.001591447,0.811256146,6.71822237
12/22/16,0,1.170273057,0.760205631,0.739837447,5.755578415
12/23/16,45.02831498,0.593758853,25.90299367,0.664493392,6.806932758
12/24/16,0,0.636378577,7.920349389,0.618606289,6.602111674
12/25/16,0,0.706708048,3.44071804,0.63083896,5.999153525
12/26/16,0,0.893938486,2.070089351,0.543428166,5.462198327
12/27/16,0,1.010464964,1.529767032,0.657089847,4.942349398
12/28/16,0,1.125890024,1.155180735,0.680311894,4.521959044
12/29/16,0,1.350274271,0.881846569,0.795419575,4.149102925
12/30/16,0,1.12259746,0.692396161,0.887333309,3.831804336
12/31/16,0,1.062086074,0.599721885,0.961683986,3.557044346
1/1/17,0,0.645916363,0.533254201,0.713315299,3.308927749
1/2/17,11.22438958,0.378051478,0.84922278,0.469192319,3.213707895
1/3/17,71.17875546,0.956365502,35.78588055,1.043436498,4.848794757
1/4/17,1.263437987,0.818439194,31.59687887,0.834446771,11.59820201
1/5/17,0,0.786566797,7.258482919,0.771828479,9.116279121
1/6/17,0,0.71176357,3.481290537,0.629263244,7.644383042
1/7/17,41.23001699,0.917184426,36.0204056,0.934726544,8.865286248
1/8/17,131.8288354,0.929872824,98.05488438,0.99739316,29.1781485
1/9/17,42.01401008,0.659478705,44.91630232,0.506493152,33.63728364
1/10/17,190.1538852,0.873232567,117.8947046,0.836736368,85.5843308
1/11/17,17.54882891,0.662905148,37.99904411,0.806031289,54.98832992
1/12/17,0,0.770643716,14.47441135,0.868154886,30.0464809
1/13/17,0,1.148167939,6.214027173,0.961921885,23.54004323
1/14/17,0,1.125581131,3.514366763,1.057304951,17.12443531
1/15/17,0,1.178362926,2.296776664,1.030680405,13.26038641
1/16/17,0,1.528267088,1.602368307,0.936434536,10.82963095
1/17/17,0,1.031686734,1.211707494,0.968370097,9.136564431
1/18/17,84.2600572,0.719602761,47.32344629,0.806209516,10.921369
1/19/17,36.5147408,0.586992999,46.82604316,0.649964805,20.34586373
1/20/17,67.97674773,0.563553777,70.69987659,0.592915547,27.92863393
1/21/17,39.48636344,0.641257727,57.95829045,0.583491837,31.57544834
1/22/17,29.92165431,0.648364337,42.98740803,0.80302966,30.34924673
1/23/17,9.935426888,0.571173444,20.70355784,0.82713181,26.12869107
1/24/17,0,1.025834419,11.00552506,1.051504645,20.51692642
1/25/17,0,1.050258835,5.766813485,1.099243491,15.65965422
1/26/17,0,1.246526186,3.5766942,1.186644318,12.58506723
1/27/17,0,1.412180981,2.335675523,1.175916501,10.72744748
1/28/17,0,1.515947719,1.69079466,1.209870806,9.289612558
1/29/17,0,1.59657311,1.262281923,1.207962266,8.273984584
1/30/17,0,1.793879385,0.971787384,1.272833841,7.601238911
1/31/17,0,1.391860715,0.751940845,1.295466894,6.946053656
2/1/17,0,1.107739494,0.62698466,1.551380985,6.322658814
2/2/17,20.15827899,0.885110101,1.870302394,1.165138476,6.117686347
2/3/17,98.19439345,0.705097174,48.73757434,0.681777732,18.23709973
2/4/17,24.69468709,0.605448075,35.49968863,0.66815023,28.4312252
2/5/17,38.4928354,0.694959966,31.78073373,1.153462287,26.17107829
2/6/17,42.94713774,0.710811329,60.67555409,0.810946874,30.0828128
2/7/17,107.1245654,1.089577976,95.95066634,1.241834169,73.62053906
2/8/17,57.44795073,1.068789693,53.68040628,1.331424418,36.51961433
2/9/17,103.2828629,0.979546528,81.53073065,1.171142486,48.66809323
2/10/17,1.171815673,1.148615745,23.89578891,1.148526429,38.66925172
2/11/17,0,1.665735821,8.441149116,1.611151873,26.51774516
2/12/17,0,1.870678287,4.056872232,1.852818808,19.78120546
2/13/17,0,1.704231591,2.391361856,1.836080403,14.34534776
2/14/17,0,2.001205545,1.605196873,2.168329007,11.73898812
2/15/17,6.627180886,1.358909681,1.115497304,1.719526599,9.468547163
2/16/17,74.75933592,1.238813214,43.19995465,1.339149834,16.78367237
2/17/17,41.06017572,0.952892375,18.57653412,0.876000086,17.23948632
2/18/17,0.644321575,0.915844282,13.99790916,0.912105351,16.05869959
2/19/17,15.23173238,1.052463518,23.34196058,1.348352601,15.54702534
2/20/17,79.13899293,0.967386033,72.59659405,0.868238729,24.92822456
2/21/17,39.8034914,1.169845155,58.22166496,1.199251885,37.02826093
2/22/17,3.44365239,1.136238543,19.14329038,1.202849417,27.73334997
2/23/17,0,1.248923186,10.03587434,1.318784098,21.11791659
2/24/17,0,1.212632845,5.992430886,1.513383866,15.23290579
2/25/17,0,1.441331992,3.856225138,1.454980761,11.56353532
2/26/17,3.981638116,1.137036507,4.123137631,1.183395862,9.659441019
2/27/17,0,1.342829695,3.777390089,1.569997666,8.204802592
2/28/17,0,1.542723659,2.638721086,1.734250398,6.963311309
3/1/17,0,2.104952473,1.765329017,2.29123172,6.09755242
3/2/17,0,2.295265548,1.180977117,2.574143447,5.388928996
3/3/17,0,1.871475248,0.932897443,1.917480203,4.731927146
3/4/17,48.0806551,1.361937269,13.77680632,1.557251902,4.724055235
3/5/17,18.44511177,0.792103022,23.96337558,0.871252015,5.900451865
3/6/17,21.85034455,0.977779949,28.36035943,1.166845597,5.844440186
3/7/17,5.416472848,1.250631377,32.38206997,1.452127787,6.893675168
3/8/17,0,2.281317663,17.26711138,2.422226528,7.833914451
3/9/17,0,2.044083816,7.929901799,2.539061774,7.89673836
3/10/17,0,2.595626673,3.894830415,3.034958436,7.720225882
3/11/17,0,2.410828777,2.341061288,2.796638857,7.168132392
3/12/17,0,2.800365343,1.531698403,3.194973103,6.39425635
3/13/17,0,3.191455021,1.065113273,3.679603307,5.765569688
3/14/17,0,2.956979747,0.810118733,3.430713265,5.169272387
3/15/17,3.081330005,1.7804161,0.707353424,1.796690166,4.775979575
3/16/17,0,1.798847237,0.790630218,2.260191082,4.439001207
3/17/17,0,3.017638418,0.4936054,3.38304827,4.130028678
3/18/17,2.82014368,1.724514576,0.489053794,1.962026035,3.932928123
3/19/17,0,2.152111806,0.524957413,2.304426394,3.689050247
3/20/17,27.1954056,1.326414238,0.959679132,1.99757413,3.665131747
3/21/17,45.04875573,1.447623876,17.7063999,1.671344298,5.22240779
3/22/17,7.486818532,1.529883909,18.70040017,1.83069243,6.818437859
3/23/17,3.241049107,1.985067964,5.698675443,2.369074268,6.634659001
3/24/17,45.22805987,1.938126446,47.83265528,2.003147537,11.34720913
3/25/17,0,2.123361965,10.07131585,2.364482663,12.16679623
3/26/17,36.1569666,1.553123552,10.80195995,1.730099874,10.28646905
3/27/17,0,1.913754173,7.480027805,2.244580355,8.958386741
3/28/17,0,3.071205471,3.552345578,3.462029806,7.768214266
3/29/17,0,2.98673064,2.122814918,3.450008723,6.87354124
3/30/17,0,2.37608628,2.516777377,2.634874858,6.26846373
3/31/17,0,3.256465352,1.361511853,3.56203778,5.578763171
4/1/17,0,4.200711833,0.940260489,4.670305646,4.98503938
4/2/17,0,3.940346275,0.690628167,4.398515351,4.520293832
4/3/17,0,3.22770653,0.528523291,3.750788848,4.179833657
4/4/17,0,3.11522105,0.420388926,3.685055814,3.849818903
4/5/17,0,2.531242572,0.328904366,3.106086007,3.567489767
4/6/17,32.98038502,2.086762422,12.35604135,2.168680849,3.716299172
4/7/17,27.19265094,1.851728868,33.39656954,2.089674373,4.522715958
4/8/17,7.248251417,1.886988708,18.53278394,2.295735547,5.446757269
4/9/17,10.22003425,2.471242277,6.492227293,2.734348061,5.604346884
4/10/17,0,2.460189628,3.796416642,2.725137349,5.904690586
4/11/17,10.20810188,1.523068435,4.726226053,2.094010324,5.717127155
4/12/17,32.72308962,1.686739843,20.81336115,1.957045729,7.022804794
4/13/17,4.707716164,1.735243619,21.86055912,1.988470138,10.86142136
4/14/17,0,2.537442691,7.404191735,2.803675097,10.1353889
4/15/17,0,3.298835286,3.708036085,3.545978693,8.828651583
4/16/17,4.247498195,1.894607492,5.535212612,2.278109325,7.767305968
4/17/17,24.26157054,2.312405075,7.9853433,2.728127157,6.958769821
4/18/17,5.171568185,2.679355885,15.3563072,3.082061829,9.671703035
4/19/17,19.0157391,2.618293347,12.32923322,2.933222915,9.323068182
4/20/17,0,2.891036762,8.246716941,3.196249506,8.934619623
4/21/17,0,4.040658029,3.616253246,4.686251893,8.138648258
4/22/17,0,2.708767087,2.738446884,3.056985135,7.499358209
4/23/17,0,2.784095328,1.784183097,3.218310359,6.618763795
4/24/17,11.68716749,2.16857805,5.313995102,2.094347814,6.29026287
4/25/17,0,2.228526894,2.901414972,2.274243795,5.631444425
4/26/17,0.044876231,2.279346492,4.275811466,2.530314155,5.238605762
4/27/17,0,3.100335202,2.666325639,3.652753647,4.87180496
4/28/17,0,3.690434685,1.642796615,4.358459049,4.547239991
4/29/17,0,4.244467985,1.073229921,5.226888844,4.239327142
4/30/17,0,4.242341728,0.730597417,5.180298106,3.951245456
5/1/17,0,4.882586509,0.533238368,5.731653478,3.706762048
5/2/17,0,4.698285182,0.400430767,5.880973109,3.49179831
5/3/17,0,5.151059503,0.297189912,6.185591564,3.277591485
5/4/17,0,4.931989886,0.241167397,5.564823083,3.094115393
5/5/17,0,2.762940928,0.219048614,3.009268328,2.934255035
5/6/17,0,3.108568038,0.185975673,3.340624337,2.785597013
5/7/17,0,4.361740042,0.14339277,5.197899846,2.625433889
5/8/17,0,4.970793024,0.116044076,5.864668194,2.492368307
5/9/17,0,4.90105515,0.100171677,6.093253923,2.367174637
5/10/17,0,4.454768936,0.089666189,4.960087666,2.264082872
5/11/17,0.607389857,2.59978135,0.101358315,2.604175993,2.228962035
5/12/17,0,2.515546425,0.110274902,2.808130169,2.135104628
5/13/17,0,2.889798346,0.096406709,3.173231156,2.035646053
5/14/17,0,3.312328176,0.080269191,4.129888169,1.950568855
5/15/17,0,3.293080668,0.073542633,4.065268551,1.878813354
5/16/17,0.816845769,2.38326423,0.073295805,2.62084453,1.83188465
5/17/17,0,3.534600054,0.089728537,4.087031885,1.767092763
5/18/17,0,4.757358797,0.058585309,5.818996068,1.666877273
5/19/17,0,5.386927061,0.051128015,6.098017037,1.591639965
5/20/17,0,5.558495971,0.04404211,6.709727861,1.522094654
5/21/17,0,5.564259582,0.039421455,6.474006167,1.457878021
5/22/17,0,5.606833887,0.033121245,7.000336611,1.405544948
5/23/17,0,5.668390889,0.028005094,6.924138379,1.351637492
5/24/17,0,5.309994327,0.025850321,5.71055089,1.307055223
5/25/17,0,0,0.028087961,3.647565827,1.280987086
5/26/17,0,,0.026243631,3.15724309,1.238100306
5/27/17,0,,0.022019695,4.168980269,1.207293883
5/28/17,0,,0.021248895,5.619653551,1.173232727
5/29/17,0,,0.020868665,5.399128309,1.139035326
5/30/17,0,,0.021522305,4.307646683,1.101537779
5/31/17,0,,0.019362686,4.669569969,1.067718835
6/1/17,0,,0.018771845,4.744560407,1.051626832
6/2/17,0,,0.017141032,5.958125018,1.014931613
6/3/17,0,,0.017114176,5.531115016,0.978614852
6/4/17,0,,0.015907362,5.30801134,0.954756904
6/5/17,0,,0.014804701,6.195319785,0.929264022
6/6/17,0,,0.014514781,5.869009502,0.89667128
6/7/17,1.354603569,,0.013659778,5.244678353,0.875962097
6/8/17,10.6610717,,0.029342723,2.969407868,1.035822455
6/9/17,0,,0.018831538,3.776657865,0.901303597
6/10/17,0,,0.02090203,3.559536347,0.871102706
6/11/17,0,,0.024308575,3.812055057,0.847698907
6/12/17,0,,0.022519064,4.237775176,0.820071525
6/13/17,0,,0.020408723,5.248569074,0.785707604
6/14/17,0,,0.021353289,5.906920381,0.757822871
6/15/17,0,,0.020498722,5.703628773,0.734464487
6/16/17,0,,0.017977545,5.943723986,0.712922698
6/17/17,0,,0.014603997,6.870013536,0.69013957
6/18/17,0,,0.010314542,8.636503682,0.668945962
6/19/17,0,,0.007955428,7.915260449,0.642802132
6/20/17,0,,0.006003524,7.257710192,0.614039378
6/21/17,0,,0.004836958,8.497400707,0.599718555
6/22/17,0,,0.003280636,9.206582144,0.573468757
6/23/17,0,,0.002284526,7.595562786,0.553047202
6/24/17,0,,0.001608675,6.728641378,0.535774412
6/25/17,0,,0.00171201,5.692161821,0.523588087
6/26/17,0,,0.00173938,4.756924645,0.520272801
6/27/17,0,,0.001756249,5.845972434,0.516715303
6/28/17,0,,0.001901809,6.773917794,0.501652703
6/29/17,0,,0.001688878,6.907409066,0.478400287
6/30/17,0,,0.001397459,6.488429087,0.472072481
7/1/17,0,,0.000983665,6.418664131,0.459447146
7/2/17,0,,0.000714926,7.378995624,0.452922542
7/3/17,0,,0.000500204,6.789591165,0.443385419
7/4/17,0,,0.000331397,7.013151716,0.431244509
7/5/17,0,,0.000140174,6.35506186,0.420193556
7/6/17,0,,0,7.40433743,0.40855221
7/7/17,0,,0,8.206553927,0.39880315
7/8/17,0,,0,7.717789234,0.390825271
7/9/17,0,,0,7.638686295,0.382272136
7/10/17,0,,0,6.889132092,0.371538078
7/11/17,0,,0,6.99679807,0.365710845
7/12/17,0,,0,7.069748933,0.361562953
7/13/17,0,,0,6.753240719,0.347938491
7/14/17,0,,0,6.966606697,0.344532375
7/15/17,0,,0,7.557656543,0.334314029
7/16/17,0,,0,7.52918818,0.326532947
7/17/17,0,,0,6.710798356,0.318509652
7/18/17,0,,0,6.187254678,0.316208632
7/19/17,0,,0,6.01000053,0.311455209
7/20/17,0,,0,6.167443029,0.309335848
7/21/17,0,,0,6.558742202,0.303916339
7/22/17,0,,0,7.932472052,0.298784459
7/23/17,0,,0,7.612223417,0.29106393
7/24/17,0,,0,6.188532421,0.282495657
7/25/17,0,,0,6.26288983,0.275592596
7/26/17,0,,0,6.115759956,0.272580076
7/27/17,0,,0,7.229205883,0.270536407
7/28/17,0,,0,6.934505363,0.264814133
7/29/17,0,,0,7.358409458,0.255277009
7/30/17,0,,0,7.384214549,0.247238576
7/31/17,0,,0,7.302322588,0.24056259
8/1/17,0,,0,8.164649663,0.232978306
8/2/17,0,,0,8.081416022,0.225424298
8/3/17,0,,0,7.803341537,0.21441876
8/4/17,0,,0,6.673202933,0.21096723
8/5/17,0,,0,6.392866931,0.207500561
8/6/17,0,,0,6.354977866,0.19882632
8/7/17,0,,0,6.467411924,0.197479012
8/8/17,0,,0,6.344953451,0.196949172
8/9/17,0,,0,5.774522045,0.191484249
8/10/17,0,,0,6.307207485,0.188002442
8/11/17,0,,0,6.148733201,0.18571656
8/12/17,0,,0,6.763775596,0.181659498
8/13/17,0,,0,5.765872942,0.177360223
8/14/17,0,,0,5.349859207,0.180115392
8/15/17,0,,0,5.54453356,0.177572159
8/16/17,0,,0,6.251873296,0.175937223
8/17/17,0,,0,6.076428748,0.174347703
8/18/17,0,,0,6.684343838,0.169170407
8/19/17,0,,0,6.465151013,0.161888889
8/20/17,0,,0,5.832212549,0.155530807
8/21/17,0,,0,4.488553913,0.157968071
8/22/17,0,,0,5.672581248,0.164250462
8/23/17,0,,0,6.382164439,0.156393689
8/24/17,0,,0,5.770558646,0.149324107
8/25/17,0,,0,6.199955816,0.150762245
8/26/17,0,,0,6.867920178,0.146190481
8/27/17,0,,0,7.126797835,0.140210856
8/28/17,0,,0,7.151284584,0.136517112
8/29/17,0,,0,6.48626825,0.134685868
8/30/17,0,,0,5.884051744,0.130461796
8/31/17,0,,0,6.746909271,0.129205318
9/1/17,0,,0,0,0.122347672
9/2/17,0,,0,,0.113552324
9/3/17,0,,0,,0.108269061
9/4/17,0,,0,,0.103606467
9/5/17,0,,0,,0.10978289
9/6/17,0,,0,,0.131763689
9/7/17,0,,0,,0.148037352
9/8/17,0,,0,,0.170108981
9/9/17,0,,0,,0.170396609
9/10/17,0,,0,,0.155636775
9/11/17,0,,0,,0.141845791
9/12/17,0,,0,,0.139938366
9/13/17,0,,0,,0.135351464
9/14/17,0,,0,,0.134079848
9/15/17,0,,0,,0.127615797
9/16/17,0,,0,,0.131460923
9/17/17,0,,0,,0.132687125
9/18/17,0,,0,,0.142421046
9/19/17,0,,0,,0.160450751
9/20/17,5.80743179,,0,,0.1616164
9/21/17,0,,0,,0.14717447
9/22/17,0,,0,,0.145812023
9/23/17,0,,0,,0.138681888
9/24/17,0,,0,,0.134912454
9/25/17,0,,0,,0.126268489
9/26/17,0,,0,,0.115595994
9/27/17,0,,0,,0.108435582
9/28/17,0,,0,,0.102970659
9/29/17,0,,0,,0.099897585
9/30/17,0,,0,,0.096839651
10/1/17,0,,0,,0.096022183
10/2/17,0,,0,,0.09817182
10/3/17,0,,0,,0.098959011
10/4/17,0,,0,,0.09506847
10/5/17,0,,0,,0.093448673
10/6/17,0,,0,,0.090708642
10/7/17,0,,0,,0.089573271
10/8/17,0,,0,,0.088816356
10/9/17,0,,0,,0.090890302
10/10/17,0,,0,,0.09285828
10/11/17,0,,0,,0.096430917
10/12/17,0,,0,,0.102637616
10/13/17,0,,0,,0.105453338
10/14/17,0,,0,,0.108677794
10/15/17,0,,0,,0.111569208
10/16/17,0,,0,,0.109994826
10/17/17,0,,0,,0.108375029
10/18/17,0,,0,,0.104984051
10/19/17,29.85813677,,0,,0.140316824
10/20/17,0,,0,,0.268492737
10/21/17,5.849037301,,0,,0.200007107
10/22/17,0,,0,,0.212632442
10/23/17,0,,0,,0.194269694
10/24/17,0,,0,,0.180418158
10/25/17,0,,0,,0.171486566
10/26/17,0,,0,,0.168095588
10/27/17,0,,0,,0.168095588
10/28/17,0,,0,,0.171486566
10/29/17,0,,0,,0.17304581
10/30/17,0,,0,,0.179842903
10/31/17,0,,0,,0.189001569
11/1/17,0,,0,,0.196101428
11/2/17,0,,0,,0.211845251
11/3/17,18.14809823,,0,,0.445989205
11/4/17,0,,0,,0.49963931
11/5/17,1.451794732,,0,,0.411090785
11/6/17,0,,0,,0.335918688
11/7/17,0,,0,,0.304718669
11/8/17,39.61299026,,0,,0.557724934
11/9/17,21.08155757,,0.330533528,,1.784592628
11/10/17,33.85898565,,1.161921463,,1.228699427
11/11/17,0,,0.212392977,,0.606878967
11/12/17,5.623737251,,0.065568474,,0.313453463
11/13/17,15.12049034,,1.302905156,,0.776866841
11/14/17,0,,0.622140861,,0.757762318
11/15/17,53.95200861,,15.37543793,,1.38833271
11/16/17,17.37004011,,16.56140612,,4.384200591
11/17/17,0,,4.94705073,,2.532333396
11/18/17,0,,0.790730031,,1.543091464
11/19/17,0,,0.265949012,,1.030478638
11/20/17,96.22109807,,40.83216825,,8.431407677
11/21/17,0,,6.850258609,,6.654187397
11/22/17,0,,1.325443005,,3.65075037
11/23/17,0,,0.625857783,,2.611506661
11/24/17,0,,0.674718029,,2.154633024
11/25/17,0,,0.371831148,,1.767698294
11/26/17,60.62320775,,41.04715832,,4.47503034
11/27/17,2.88686041,,23.06421605,,6.836906575
11/28/17,0,,4.133794764,,5.069813812
11/29/17,0,,1.569340334,,3.838919333
11/30/17,0,,0.784834734,,3.083518589
12/1/17,0,,0.481240617,,2.55382977
12/2/17,5.34419037,,0.384680979,,2.22502608
12/3/17,0.77039618,,1.082449492,,2.081212311
12/4/17,0,,0.472539782,,1.789346051
12/5/17,0,,0.307887469,,1.588763689
12/6/17,0,,0.233568261,,1.435276552
12/7/17,0,,0.178655371,,1.312822913
12/8/17,0,,0.149271443,,1.215635081
12/9/17,0,,0.128769277,,1.136492094
12/10/17,0,,0.114294755,,1.069035867
12/11/17,0,,0.100876314,,1.007528989
12/12/17,0,,0.093906504,,0.952259086
12/13/17,0,,0.089099105,,0.904664298
12/14/17,0,,0.079675809,,0.867863111
12/15/17,0,,0.081608612,,0.832061052
12/16/17,0,,0.076832216,,0.800422023
12/17/17,0,,0.069639893,,0.771099152
12/18/17,0,,0.066877257,,0.739944549
12/19/17,14.77439827,,0.076428977,,0.741579484
12/20/17,0,,0.23975018,,0.821176621
12/21/17,0,,0.13191509,,0.710712508
12/22/17,0,,0.108832982,,0.681041456
12/23/17,0,,0.09934686,,0.652944788
