Date,WY,P,Q,ET
5/3/17 0:00,2016,0.08,0.419047619,4.02
5/4/17 0:00,2016,0.44,0.40952381,4.83
5/5/17 0:00,2016,0.08,0.371428571,4.83
5/6/17 0:00,2016,0.08,0.323809524,4.83
5/7/17 0:00,2016,0.08,0.314285714,4.56
5/8/17 0:00,2016,0.08,0.304761905,4.83
5/9/17 0:00,2016,0.08,0.295238095,3.76
5/10/17 0:00,2016,0.08,0.295238095,3.76
5/11/17 0:00,2016,0.08,0.295238095,5.1
5/12/17 0:00,2016,0.08,0.304761905,5.1
5/13/17 0:00,2016,0.08,0.295238095,4.83
5/14/17 0:00,2016,0.08,0.295238095,4.83
5/15/17 0:00,2016,0.44,0.295238095,2.15
5/16/17 0:00,2016,0.08,0.295238095,5.1
5/17/17 0:00,2016,0.08,0.285714286,5.37
5/18/17 0:00,2016,0.08,0.285714286,5.63
5/19/17 0:00,2016,0.08,0.276190476,5.63
5/20/17 0:00,2016,0.08,0.276190476,5.63
5/21/17 0:00,2016,0.08,0.266666667,4.83
5/22/17 0:00,2016,0.08,0.257142857,3.76
5/23/17 0:00,2016,0.08,0.238095238,3.22
5/24/17 0:00,2016,0.44,0.247619048,2.68
5/25/17 0:00,2016,0.08,0.247619048,1.61
5/26/17 0:00,2016,0.08,0.247619048,4.56
5/27/17 0:00,2016,0.79,0.238095238,3.22
5/28/17 0:00,2016,1.15,0.247619048,3.22
5/29/17 0:00,2016,0.79,0.238095238,3.22
5/30/17 0:00,2016,0.08,0.238095238,4.83
5/31/17 0:00,2016,0.27,0.238095238,4.02
6/1/17 0:00,2016,0.27,0.238095238,5.37
6/2/17 0:00,2016,0.27,0.228571429,4.02
6/3/17 0:00,2016,0.27,0.219047619,5.63
6/4/17 0:00,2016,0.27,0.20952381,5.37
6/5/17 0:00,2016,0.27,0.2,4.83
6/6/17 0:00,2016,0.27,0.2,2.68
6/7/17 0:00,2016,4.18,0.2,1.34
6/8/17 0:00,2016,2.05,0.2,4.02
6/9/17 0:00,2016,0.27,0.219047619,4.83
6/10/17 0:00,2016,0.27,0.20952381,4.56
6/11/17 0:00,2016,0.27,0.20952381,4.56
6/12/17 0:00,2016,0.27,0.20952381,5.37
6/13/17 0:00,2016,0.63,0.2,5.63
6/14/17 0:00,2016,0.27,0.19047619,5.9
6/15/17 0:00,2016,0.27,0.180952381,5.63
6/16/17 0:00,2016,0.27,0.180952381,5.9
6/17/17 0:00,2016,0.27,0.180952381,6.71
6/18/17 0:00,2016,0.27,0.171428571,5.37
6/19/17 0:00,2016,0.27,0.161904762,5.37
6/20/17 0:00,2016,0.27,0.161904762,5.37
6/21/17 0:00,2016,0.63,0.152380952,5.63
6/22/17 0:00,2016,0.27,0.152380952,4.56
6/23/17 0:00,2016,0.27,0.152380952,4.02
6/24/17 0:00,2016,0.98,0.142857143,3.76
6/25/17 0:00,2016,0.63,0.142857143,4.56
6/26/17 0:00,2016,0.63,0.142857143,4.29
6/27/17 0:00,2016,0.98,0.133333333,3.76
6/28/17 0:00,2016,0.63,0.133333333,4.56
6/29/17 0:00,2016,2.05,0.133333333,4.83
6/30/17 0:00,2016,0.66,0.123809524,5.1
7/1/17 0:00,2016,0.3,0.123809524,3.49
7/2/17 0:00,2016,0.3,0.123809524,3.22
7/3/17 0:00,2016,0.3,0.114285714,3.76
7/4/17 0:00,2016,0.3,0.114285714,4.02
7/5/17 0:00,2016,0.3,0.114285714,5.1
7/6/17 0:00,2016,0.3,0.114285714,6.17
7/7/17 0:00,2016,0.3,0.114285714,5.63
7/8/17 0:00,2016,0.3,0.114285714,4.83
7/9/17 0:00,2016,0.3,0.104761905,4.56
7/10/17 0:00,2016,0.3,0.114285714,4.83
7/11/17 0:00,2016,0.3,0.114285714,4.29
7/12/17 0:00,2016,0.3,0.104761905,3.76
7/13/17 0:00,2016,0.3,0.114285714,4.02
7/14/17 0:00,2016,0.3,0.114285714,5.63
7/15/17 0:00,2016,0.3,0.104761905,6.44
7/16/17 0:00,2016,0.3,0.104761905,5.37
7/17/17 0:00,2016,0.3,0.085714286,4.83
7/18/17 0:00,2016,0.3,0.095238095,5.1
7/19/17 0:00,2016,0.3,0.095238095,5.37
7/20/17 0:00,2016,0.3,0.085714286,5.37
7/21/17 0:00,2016,0.3,0.085714286,5.63
7/22/17 0:00,2016,0.3,0.095238095,4.56
7/23/17 0:00,2016,0.3,0.076190476,4.02
7/24/17 0:00,2016,0.66,0.085714286,4.83
7/25/17 0:00,2016,0.3,0.095238095,4.02
7/26/17 0:00,2016,0.3,0.085714286,4.83
7/27/17 0:00,2016,0.3,0.076190476,4.29
7/28/17 0:00,2016,0.3,0.085714286,3.49
7/29/17 0:00,2016,0.3,0.076190476,3.76
7/30/17 0:00,2016,0.3,0.076190476,4.02
7/31/17 0:00,2016,0.34,0.076190476,4.83
8/1/17 0:00,2016,0.34,0.076190476,5.1
8/2/17 0:00,2016,0.34,0.085714286,3.22
8/3/17 0:00,2016,0.34,0.085714286,1.07
8/4/17 0:00,2016,0.34,0.076190476,2.68
8/5/17 0:00,2016,0.7,0.085714286,3.49
8/6/17 0:00,2016,0.7,0.104761905,4.02
8/7/17 0:00,2016,1.41,0.085714286,1.88
8/8/17 0:00,2016,3.18,0.085714286,1.88
8/9/17 0:00,2016,0.34,0.095238095,3.22
8/10/17 0:00,2016,1.05,0.085714286,3.76
8/11/17 0:00,2016,0.34,0.076190476,3.22
8/12/17 0:00,2016,0.34,0.085714286,3.76
8/13/17 0:00,2016,1.76,0.085714286,1.07
8/14/17 0:00,2016,0.34,0.095238095,2.68
8/15/17 0:00,2016,0.7,0.095238095,4.02
8/16/17 0:00,2016,0.7,0.085714286,3.49
8/17/17 0:00,2016,0.34,0.085714286,3.49
8/18/17 0:00,2016,0.7,0.085714286,2.15
8/19/17 0:00,2016,0.7,0.076190476,3.49
8/20/17 0:00,2016,1.05,0.085714286,2.68
8/21/17 0:00,2016,0.34,0.085714286,4.02
8/22/17 0:00,2016,0.34,0.085714286,1.88
8/23/17 0:00,2016,0.7,0.076190476,3.22
8/24/17 0:00,2016,0.34,0.095238095,4.02
8/25/17 0:00,2016,0.34,0.076190476,4.83
8/26/17 0:00,2016,0.34,0.066666667,4.83
8/27/17 0:00,2016,0.34,0.066666667,4.02
8/28/17 0:00,2016,0.34,0.066666667,3.22
8/29/17 0:00,2016,0.34,0.066666667,4.02
8/30/17 0:00,2016,0.34,0.076190476,5.1
8/31/17 0:00,2016,0.28,0.057142857,5.37
9/1/17 0:00,2016,0.28,0.057142857,5.63
9/2/17 0:00,2016,0.28,0.066666667,4.29
9/3/17 0:00,2016,0.28,0.057142857,2.15
9/4/17 0:00,2016,0.28,0.066666667,4.02
9/5/17 0:00,2016,0.28,0.076190476,2.15
9/6/17 0:00,2016,1.7,0.076190476,1.07
9/7/17 0:00,2016,0.64,0.076190476,2.68
9/8/17 0:00,2016,1.35,0.095238095,3.22
9/9/17 0:00,2016,0.28,0.076190476,4.56
9/10/17 0:00,2016,0.28,0.066666667,3.49
9/11/17 0:00,2016,0.64,0.076190476,3.49
9/12/17 0:00,2016,3.84,0.057142857,0.8
9/13/17 0:00,2016,1.35,0.076190476,3.22
9/14/17 0:00,2016,0.28,0.076190476,3.49
9/15/17 0:00,2016,0.28,0.066666667,3.22
9/16/17 0:00,2016,0.28,0.066666667,3.49
9/17/17 0:00,2016,0.28,0.066666667,1.88
9/18/17 0:00,2016,0.28,0.066666667,4.02
9/19/17 0:00,2016,0.28,0.066666667,1.34
9/20/17 0:00,2016,0.28,0.066666667,3.76
9/21/17 0:00,2016,0.28,0.066666667,3.49
9/22/17 0:00,2016,0.28,0.066666667,4.56
9/23/17 0:00,2016,0.28,0.057142857,4.29
9/24/17 0:00,2016,0.28,0.057142857,4.29
9/25/17 0:00,2016,0.28,0.057142857,4.56
9/26/17 0:00,2016,0.28,0.047619048,5.1
9/27/17 0:00,2016,0.28,0.047619048,3.76
9/28/17 0:00,2016,0.28,0.047619048,2.68
9/29/17 0:00,2016,0.28,0.057142857,3.49
9/30/17 0:00,2016,0.12,0.057142857,4.02
10/1/17 0:00,2017,0.12,0.047619048,4.29
10/2/17 0:00,2017,0.12,0.057142857,3.22
10/3/17 0:00,2017,0.12,0.047619048,3.76
10/4/17 0:00,2017,0.12,0.047619048,4.02
10/5/17 0:00,2017,0.12,0.038095238,4.29
10/6/17 0:00,2017,0.12,0.038095238,3.76
10/7/17 0:00,2017,0.12,0.038095238,4.02
10/8/17 0:00,2017,0.12,0.038095238,4.56
10/9/17 0:00,2017,0.12,0.038095238,3.22
10/10/17 0:00,2017,0.12,0.038095238,2.15
10/11/17 0:00,2017,0.12,0.038095238,3.22
10/12/17 0:00,2017,0.12,0.038095238,3.49
10/13/17 0:00,2017,0.12,0.038095238,4.02
10/14/17 0:00,2017,0.12,0.028571429,4.83
10/15/17 0:00,2017,0.12,0.038095238,4.02
10/16/17 0:00,2017,0.12,0.028571429,3.22
10/17/17 0:00,2017,0.12,0.028571429,2.15
10/18/17 0:00,2017,15.77,0.04,0.8
10/19/17 0:00,2017,9.01,0.04,1.88
10/20/17 0:00,2017,0.12,0.16,2.68
10/21/17 0:00,2017,0.12,0.1,2.95
10/22/17 0:00,2017,0.12,0.08,3.49
10/23/17 0:00,2017,0.12,0.07,3.49
10/24/17 0:00,2017,0.12,0.06,3.49
10/25/17 0:00,2017,0.12,0.06,3.76
10/26/17 0:00,2017,0.12,0.06,3.49
10/27/17 0:00,2017,0.12,0.06,2.15
10/28/17 0:00,2017,0.12,0.06,0.8
10/29/17 0:00,2017,0.83,0.06,1.88
10/30/17 0:00,2017,0.12,0.06,2.15
10/31/17 0:00,2017,0.12,0.06,2.15
11/1/17 0:00,2017,0.12,0.06,2.15
11/2/17 0:00,2017,2.25,0.06,1.34
11/3/17 0:00,2017,9.01,0.06,1.34
11/4/17 0:00,2017,0.12,4.14,2.15
11/5/17 0:00,2017,0.12,4.11,2.15
11/6/17 0:00,2017,0.12,0.06,2.41
11/7/17 0:00,2017,22.17,0.06,0.54
11/8/17 0:00,2017,10.43,4.11,1.61
11/9/17 0:00,2017,10.43,4.9,0.8
11/10/17 0:00,2017,0.48,4.64,1.88
11/11/17 0:00,2017,0.12,4.54,1.88
11/12/17 0:00,2017,6.88,0.21,0.8
11/13/17 0:00,2017,0.12,1.47,2.15
11/14/17 0:00,2017,37.1,0.1,1.07
11/15/17 0:00,2017,111.42,1.56,1.61
11/16/17 0:00,2017,1.54,8.1,0.8
11/17/17 0:00,2017,0.12,2.37,0.8
11/18/17 0:00,2017,0.12,0.98,0.8
11/19/17 0:00,2017,0.12,0.24,0
11/20/17 0:00,2017,0.12,0.2,0.54
11/21/17 0:00,2017,0.12,0.18,0.54
11/22/17 0:00,2017,0.12,0.17,0
11/23/17 0:00,2017,0.12,0.15,0.8
11/24/17 0:00,2017,0.12,0.15,0.27
11/25/17 0:00,2017,24.66,0.15,0
11/26/17 0:00,2017,11.85,3.2,1.07
11/27/17 0:00,2017,0.12,3.59,0.8
11/28/17 0:00,2017,0.12,1.87,0.8
11/29/17 0:00,2017,0.12,0.2,0.8
11/30/17 0:00,2017,0.01,0.18,0.8
12/1/17 0:00,2017,0.37,0.17,0.54
12/2/17 0:00,2017,2.5,0.16,0.8
12/3/17 0:00,2017,0.01,0.74,0.8
12/4/17 0:00,2017,0.01,0.16,1.61
12/5/17 0:00,2017,0.01,0.15,2.41
12/6/17 0:00,2017,0.01,0.15,2.68
12/7/17 0:00,2017,0.01,0.14,2.15
12/8/17 0:00,2017,0.01,0.13,2.41
12/9/17 0:00,2017,0.01,0.15,2.68
12/10/17 0:00,2017,0.01,0.14,2.68
12/11/17 0:00,2017,0.01,0.14,2.41
12/12/17 0:00,2017,0.01,0.14,2.15
12/13/17 0:00,2017,0.01,0.14,2.41
12/14/17 0:00,2017,0.01,0.14,1.61
12/15/17 0:00,2017,0.01,0.16,2.68
12/16/17 0:00,2017,0.01,0.14,1.88
12/17/17 0:00,2017,0.01,0.12,2.15
12/18/17 0:00,2017,0.01,0.12,1.07
12/19/17 0:00,2017,9.61,0.12,1.61
12/20/17 0:00,2017,0.01,0.68,1.88
12/21/17 0:00,2017,0.01,0.13,1.61
12/22/17 0:00,2017,0.01,0.12,1.61
12/23/17 0:00,2017,0.01,0.12,1.07
12/24/17 0:00,2017,0.01,0.12,1.61
12/25/17 0:00,2017,0.01,0.12,1.88
12/26/17 0:00,2017,0.01,0.12,1.61
12/27/17 0:00,2017,0.01,0.12,2.15
12/28/17 0:00,2017,0.01,0.11,1.88
12/29/17 0:00,2017,0.01,0.11,1.88
12/30/17 0:00,2017,0.01,0.11,1.07
12/31/17 0:00,2017,0.02,0.11,1.61
1/1/18 0:00,2017,0.02,0.11,1.61
1/2/18 0:00,2017,17.8,0.11,1.07
1/3/18 0:00,2017,4.64,4.45,0.54
1/4/18 0:00,2017,25.62,3.09,0
1/5/18 0:00,2017,0.02,7.06,1.07
1/6/18 0:00,2017,0.02,3.48,0.27
1/7/18 0:00,2017,99.59,0.22,0
1/8/18 0:00,2017,24.2,14.3,0.27
1/9/18 0:00,2017,1.09,12.21,0.27
1/10/18 0:00,2017,0.02,6.59,0.8
1/11/18 0:00,2017,0.38,0.56,1.34
1/12/18 0:00,2017,0.02,0.5,1.88
1/13/18 0:00,2017,0.02,0.47,1.07
1/14/18 0:00,2017,0.38,0.45,1.07
1/15/18 0:00,2017,2.15,0.43,0.54
1/16/18 0:00,2017,0.02,0.42,1.34
1/17/18 0:00,2017,25.27,0.41,0
1/18/18 0:00,2017,0.38,3.98,1.07
1/19/18 0:00,2017,0.02,0.49,1.61
1/20/18 0:00,2017,2.51,0.43,1.07
1/21/18 0:00,2017,22.42,0.41,1.07
1/22/18 0:00,2017,0.02,2.88,1.61
1/23/18 0:00,2017,27.76,0.5,0.54
1/24/18 0:00,2017,5.71,4.52,1.34
1/25/18 0:00,2017,0.38,3,1.34
1/26/18 0:00,2017,0.02,1.47,1.88
1/27/18 0:00,2017,0.02,0.5,2.15
1/28/18 0:00,2017,0.02,0.47,1.61
1/29/18 0:00,2017,0.02,0.45,2.15
1/30/18 0:00,2017,0.5,0.43,2.15
1/31/18 0:00,2017,0.01,0.41,2.68
2/1/18 0:00,2017,0.01,0.41,2.41
2/2/18 0:00,2017,0.01,0.4,2.95
2/3/18 0:00,2017,0.01,0.39,2.41
2/4/18 0:00,2017,0.01,0.38,2.41
2/5/18 0:00,2017,0.01,0.37,3.22
2/6/18 0:00,2017,0.01,0.36,2.95
2/7/18 0:00,2017,0.01,0.37,2.68
2/8/18 0:00,2017,0.39,0.35,2.95
2/9/18 0:00,2017,0.01,0.3,2.95
2/10/18 0:00,2017,0.01,0.25,1.61
2/11/18 0:00,2017,0.01,0.24,2.41
2/12/18 0:00,2017,0.01,0.23,2.95
2/13/18 0:00,2017,0.01,0.22,2.15
2/14/18 0:00,2017,0.01,0.22,2.95
2/15/18 0:00,2017,0.01,0.22,2.95
2/16/18 0:00,2017,0.01,0.22,2.68
2/17/18 0:00,2017,0.01,0.22,2.41
2/18/18 0:00,2017,0.37,0.22,2.15
2/19/18 0:00,2017,0.01,0.22,2.15
2/20/18 0:00,2017,0.01,0.21,2.41
2/21/18 0:00,2017,0.01,0.21,2.15
2/22/18 0:00,2017,0.01,0.21,2.68
2/23/18 0:00,2017,0.01,0.2,2.41
2/24/18 0:00,2017,0.01,0.2,2.68
2/25/18 0:00,2017,25.26,0.2,1.34
2/26/18 0:00,2017,0.01,1.91,3.22
2/27/18 0:00,2017,3.92,0.86,1.07
2/28/18 0:00,2017,90.7,0.84,0.8
3/1/18 0:00,2017,17.44,10.15,0.8
3/2/18 0:00,2017,2.86,3.92,1.61
3/3/18 0:00,2017,0.73,2.12,2.41
3/4/18 0:00,2017,0.02,1.92,3.22
3/5/18 0:00,2017,0.38,0.82,3.49
3/6/18 0:00,2017,1.44,0.78,3.22
3/7/18 0:00,2017,12.82,2.99,1.88
3/8/18 0:00,2017,0.02,3.18,1.88
3/9/18 0:00,2017,0.02,0.75,0.27
3/10/18 0:00,2017,0.02,0.73,2.68
3/11/18 0:00,2017,3.22,0.72,1.88
3/12/18 0:00,2017,39.49,1.65,1.07
3/13/18 0:00,2017,14.24,5.53,1.88
3/14/18 0:00,2017,25.62,4.06,0.8
3/15/18 0:00,2017,27.05,6.08,2.68
3/16/18 0:00,2017,2.26,10.14,1.07
3/17/18 0:00,2017,0.02,2.45,1.61
3/18/18 0:00,2017,0.02,1.11,3.22
3/19/18 0:00,2017,33.09,1.03,0.27
3/20/18 0:00,2017,43.05,5.76,0.27
3/21/18 0:00,2017,40.56,8.18,2.68
3/22/18 0:00,2017,0.02,10.93,3.49
3/23/18 0:00,2017,0.38,1.84,2.95
3/24/18 0:00,2017,0.02,1.457142857,3.22
3/25/18 0:00,2017,0.02,1.285714286,4.02
3/26/18 0:00,2017,0.02,1.19047619,4.29
3/27/18 0:00,2017,0.02,1.104761905,4.56
3/28/18 0:00,2017,0.02,1.047619048,4.83
3/29/18 0:00,2017,0.02,1,4.02
3/30/18 0:00,2017,0.02,0.980952381,3.22
3/31/18 0:00,2017,0.01,0.952380952,4.02
4/1/18 0:00,2017,0.01,0.923809524,4.02
4/2/18 0:00,2017,0.01,0.914285714,3.76
4/3/18 0:00,2017,0.01,0.904761905,2.95
4/4/18 0:00,2017,0.01,0.895238095,1.07
4/5/18 0:00,2017,6.72,0.904761905,0
4/6/18 0:00,2017,53.964,1.952380952,3.49
4/7/18 0:00,2017,38.872,4.036281179,4.29
4/8/18 0:00,2017,0.01,1.87755102,4.29
4/9/18 0:00,2017,0.01,1.641723356,1.34
4/10/18 0:00,2017,0.01,1.541950113,2.68
4/11/18 0:00,2017,1.71,1.47845805,2.76
4/12/18 0:00,2017,0.01,1.396825397,3.29
4/13/18 0:00,2017,0.01,1.342403628,3.56
4/14/18 0:00,2017,0.01,1.315192744,1.68
4/15/18 0:00,2017,0.01,1.315192744,1.95
4/16/18 0:00,2017,0.01,1.324263039,3.29
4/17/18 0:00,2017,0.01,1.25170068,1.68
4/18/18 0:00,2017,0.01,1.215419501,3.56
4/19/18 0:00,2017,0.01,1.188208617,3.29
4/20/18 0:00,2017,0.01,1.070294785,3.83
4/21/18 0:00,2017,0.01,1.024943311,3.83
4/22/18 0:00,2017,0.01,1.024943311,3.56
4/23/18 0:00,2017,1.08,1.006802721,2.22
4/24/18 0:00,2017,0.01,1.006802721,2.76
4/25/18 0:00,2017,0.01,0.997732426,2.76
4/26/18 0:00,2017,0.01,0.979591837,3.29
4/27/18 0:00,2017,0.01,0.961451247,2.22
4/28/18 0:00,2017,0.01,0.934240363,1.95
4/29/18 0:00,2017,0.01,0.934240363,2.49
4/30/18 0:00,2017,0.17,0.897959184,3.29
5/1/18 0:00,2017,0.17,0.870748299,3.29
5/2/18 0:00,2017,0.17,0.861678005,1.41
5/3/18 0:00,2017,0.17,0.843537415,3.56
5/4/18 0:00,2017,0.17,0.843537415,1.41
5/5/18 0:00,2017,0.17,0.825396825,3.02
5/6/18 0:00,2017,0.17,0.816326531,4.1
5/7/18 0:00,2017,0.17,0.780045351,2.76
5/8/18 0:00,2017,0.17,0.770975057,3.56
5/9/18 0:00,2017,0.17,0.752834467,3.83
5/10/18 0:00,2017,0.17,0.752834467,4.1
5/11/18 0:00,2017,0.17,0.780045351,4.1
5/12/18 0:00,2017,0.17,0.825396825,2.76
5/13/18 0:00,2017,0.17,0.843537415,1.68
5/14/18 0:00,2017,0.17,0.85260771,3.02
5/15/18 0:00,2017,0.17,0.716553288,2.22
5/16/18 0:00,2017,0.17,0.553287982,3.56
5/17/18 0:00,2017,0.17,0.526077098,1.95
5/18/18 0:00,2017,0.53,0.535147392,3.83
5/19/18 0:00,2017,0.17,0.535147392,3.02
5/20/18 0:00,2017,0.17,0.544217687,3.83
5/21/18 0:00,2017,0.17,0.553287982,0.34
5/22/18 0:00,2017,0.53,0.580498866,1.68
5/23/18 0:00,2017,0.17,0.607709751,1.15
5/24/18 0:00,2017,0.17,0.589569161,1.15
5/25/18 0:00,2017,0.17,0.62585034,1.68
5/26/18 0:00,2017,0.17,0.571428571,3.56
5/27/18 0:00,2017,0.17,0.535147392,4.1
5/28/18 0:00,2017,0.17,0.507936508,3.83
5/29/18 0:00,2017,0.17,0.480725624,2.22
5/30/18 0:00,2017,0.17,0.462585034,4.37
5/31/18 0:00,2017,0.59,0.480725624,4.9
6/1/18 0:00,2017,0.23,0.453514739,5.71
6/2/18 0:00,2017,0.23,0.426303855,4.63
6/3/18 0:00,2017,0.23,0.408163265,4.9
6/4/18 0:00,2017,0.23,0.380952381,4.63
6/5/18 0:00,2017,0.23,0.362811791,4.1
6/6/18 0:00,2017,0.23,0.371882086,4.37
6/7/18 0:00,2017,0.23,0.353741497,4.63
6/8/18 0:00,2017,0.23,0.344671202,4.37
6/9/18 0:00,2017,0.23,0.344671202,4.9
6/10/18 0:00,2017,0.59,0.308390023,5.17
6/11/18 0:00,2017,0.23,0.290249433,5.17
6/12/18 0:00,2017,0.23,0.272108844,5.17
6/13/18 0:00,2017,0.23,0.253968254,4.1
6/14/18 0:00,2017,0.23,0.244897959,3.29
6/15/18 0:00,2017,0.23,0.263038549,2.76
6/16/18 0:00,2017,0.23,0.263038549,3.83
6/17/18 0:00,2017,0.23,0.253968254,3.56
6/18/18 0:00,2017,0.23,0.253968254,2.76
6/19/18 0:00,2017,0.23,0.22675737,3.83
6/20/18 0:00,2017,0.23,0.217687075,4.37
6/21/18 0:00,2017,0.23,0.217687075,5.17
6/22/18 0:00,2017,0.23,0.181405896,5.98
6/23/18 0:00,2017,0.23,0.172335601,3.83
6/24/18 0:00,2017,0.59,0.172335601,2.49
6/25/18 0:00,2017,0.23,0.181405896,4.37
6/26/18 0:00,2017,0.23,0.154195011,1.15
6/27/18 0:00,2017,0.23,0.181405896,5.17
6/28/18 0:00,2017,0.23,0.145124717,4.63
6/29/18 0:00,2017,0.23,0.136054422,4.63
6/30/18 0:00,2017,0.23,0.136054422,1.58
7/1/18 0:00,2017,0.59,0.145124717,4.29
7/2/18 0:00,2017,0.59,0.154195011,3.76
7/3/18 0:00,2017,0.23,0.181405896,3.76
7/4/18 0:00,2017,0.59,0.145124717,2.95
7/5/18 0:00,2017,0.23,0.126984127,3.49
7/6/18 0:00,2017,0.23,0.136054422,3.49
7/7/18 0:00,2017,0.23,0.108843537,4.56
7/8/18 0:00,2017,0.23,0.099773243,5.1
7/9/18 0:00,2017,0.23,0.108843537,6.17
7/10/18 0:00,2017,0.23,0.081632653,4.02
7/11/18 0:00,2017,0.23,0.090702948,4.56
7/12/18 0:00,2017,0.23,0.099773243,5.1
7/13/18 0:00,2017,0.23,0.081632653,4.56
7/14/18 0:00,2017,0.23,0.090702948,4.02
7/15/18 0:00,2017,0.23,0.099773243,3.49
7/16/18 0:00,2017,0.23,0.081632653,2.41
7/17/18 0:00,2017,2.01,0.081632653,4.29
7/18/18 0:00,2017,0.34,0.081632653,4.29
7/19/18 0:00,2017,0.34,0.081632653,4.83
7/20/18 0:00,2017,0.34,0.081632653,5.1
7/21/18 0:00,2017,0.34,0.090702948,5.1
7/22/18 0:00,2017,0.34,0.090702948,5.37
7/23/18 0:00,2017,0.34,0.072562358,4.83
7/24/18 0:00,2017,0.34,0.081632653,4.29
7/25/18 0:00,2017,0.34,0.01,5.63
7/26/18 0:00,2017,0.34,0.01,4.83
7/27/18 0:00,2017,0.34,0.01,4.29
7/28/18 0:00,2017,0.34,0.01,4.29
7/29/18 0:00,2017,0.34,0.01,3.49
7/30/18 0:00,2017,0.7,0.01,2.95
7/31/18 0:00,2017,0.97,0.01,4.29
8/1/18 0:00,2017,0.26,0.01,3.76
8/2/18 0:00,2017,0.26,0.01,3.76
8/3/18 0:00,2017,0.62,0.01,1.88
8/4/18 0:00,2017,2.04,0.01,2.68
8/5/18 0:00,2017,0.97,0.01,2.68
8/6/18 0:00,2017,0.62,0.01,4.56
8/7/18 0:00,2017,0.26,0.01,4.29
8/8/18 0:00,2017,0.62,0.01,4.29
8/9/18 0:00,2017,0.26,0.01,4.02
8/10/18 0:00,2017,0.26,0.01,2.95
8/11/18 0:00,2017,0.26,0.01,4.02
8/12/18 0:00,2017,0.26,0.01,4.56
8/13/18 0:00,2017,0.26,0.01,3.76
8/14/18 0:00,2017,0.26,0.01,2.95
8/15/18 0:00,2017,0.26,0.01,3.22
8/16/18 0:00,2017,0.26,0.01,3.49
8/17/18 0:00,2017,0.26,0.01,2.95
8/18/18 0:00,2017,0.26,0.01,2.68
8/19/18 0:00,2017,0.26,0.01,2.68
8/20/18 0:00,2017,0.62,0.01,3.49
8/21/18 0:00,2017,0.62,0.01,2.41
8/22/18 0:00,2017,1.33,0.01,2.95
8/23/18 0:00,2017,0.62,0.01,2.68
8/24/18 0:00,2017,0.62,0.01,1.88
8/25/18 0:00,2017,0.62,0.01,2.68
8/26/18 0:00,2017,0.26,0.01,2.95
8/27/18 0:00,2017,0.26,0.01,4.02
8/28/18 0:00,2017,0.62,0.01,3.76
8/29/18 0:00,2017,0.26,0.01,4.02
8/30/18 0:00,2017,0.26,0.01,4.29
8/31/18 0:00,2017,0.57,0.01,2.68
9/1/18 0:00,2017,0.21,0.01,4.02
9/2/18 0:00,2017,0.21,0.01,3.49
9/3/18 0:00,2017,0.21,0.01,4.02
9/4/18 0:00,2017,0.21,0.01,4.02
9/5/18 0:00,2017,0.21,0.01,4.56
9/6/18 0:00,2017,0.21,0.01,4.83
9/7/18 0:00,2017,0.21,0.01,2.95
9/8/18 0:00,2017,0.21,0.01,2.68
9/9/18 0:00,2017,0.21,0.01,2.68
9/10/18 0:00,2017,0.57,0.01,1.34
9/11/18 0:00,2017,0.92,0.01,1.34
9/12/18 0:00,2017,0.21,0.01,3.76
9/13/18 0:00,2017,0.21,0.01,3.76
9/14/18 0:00,2017,0.21,0.01,3.49
9/15/18 0:00,2017,0.21,0.01,3.49
9/16/18 0:00,2017,0.21,0.01,3.49
9/17/18 0:00,2017,0.21,0.01,4.56
9/18/18 0:00,2017,0.21,0.01,4.29
9/19/18 0:00,2017,0.21,0.01,2.95
9/20/18 0:00,2017,0.57,0.01,3.49
9/21/18 0:00,2017,0.21,0.01,4.02
9/22/18 0:00,2017,0.21,0.01,3.76
9/23/18 0:00,2017,0.21,0.01,4.02
9/24/18 0:00,2017,1.28,0.01,5.37
9/25/18 0:00,2017,0.21,0.01,4.83
9/26/18 0:00,2017,0.21,0.01,4.29
9/27/18 0:00,2017,0.21,0.01,1.88
9/28/18 0:00,2017,0.21,0.01,2.15
9/29/18 0:00,2017,0.57,0.01,3.49
9/30/18 0:00,2017,0.21,0.01,3.76